first,second,overlap_ratio
45743642,45743623,0.94
45743642,45743538,0.9019607843137255
45741916,45741898,1.0
45741916,45741894,1.0
45741916,45741879,1.0
45741916,45741866,1.0
45741898,45741894,1.0
45741898,45741879,1.0
45741898,45741866,1.0
45741894,45741879,1.0
45741894,45741866,1.0
45741879,45741866,1.0
45539107,45539105,1.0
45633172,45633140,1.0
45633172,45604425,1.0
45633172,45604302,1.0
45633172,45604291,1.0
45633172,44827992,1.0
45633172,44827987,1.0
45633172,44216153,1.0
45633172,41400061,1.0
45633140,45604425,1.0
45633140,45604302,1.0
45633140,45604291,1.0
45633140,44827992,1.0
45633140,44827987,1.0
45633140,44216153,1.0
45633140,41400061,1.0
45604425,45604302,1.0
45604425,45604291,1.0
45604425,44827992,1.0
45604425,44827987,1.0
45604425,44216153,1.0
45604425,41400061,1.0
45604302,45604291,1.0
45604302,44827992,1.0
45604302,44827987,1.0
45604302,44216153,1.0
45604302,41400061,1.0
45604291,44827992,1.0
45604291,44827987,1.0
45604291,44216153,1.0
45604291,41400061,1.0
44827992,44827987,1.0
44827992,44216153,1.0
44827992,41400061,1.0
44827987,44216153,1.0
44827987,41400061,1.0
44216153,41400061,1.0
46021517,46017922,0.9775280898876404
45554489,45553234,0.9393939393939394
45950272,45876300,1.0
45950272,45758379,1.0
45950272,45758366,1.0
45950272,45209082,1.0
45950272,44633603,0.9523809523809523
45950272,44386232,0.9523809523809523
45950272,42993123,1.0
45876300,45758379,1.0
45876300,45758366,1.0
45876300,45209082,1.0
45876300,44633603,0.9523809523809523
45876300,44386232,0.9523809523809523
45876300,42993123,1.0
45758379,45758366,1.0
45758379,45209082,1.0
45758379,44633603,0.9523809523809523
45758379,44386232,0.9523809523809523
45758379,42993123,1.0
45758366,45209082,1.0
45758366,44633603,0.9523809523809523
45758366,44386232,0.9523809523809523
45758366,42993123,1.0
45209082,44633603,0.9523809523809523
45209082,44386232,0.9523809523809523
45209082,42993123,1.0
44633603,44386232,1.0
44633603,42993123,0.9523809523809523
44386232,42993123,0.9523809523809523
38278654,20048124,0.9325842696629213
45988470,45988473,0.9473684210526315
45988470,45988474,0.9473684210526315
45988470,45988471,0.9473684210526315
45988473,45988474,0.9473684210526315
45988473,45988471,0.9473684210526315
45988474,45988471,0.9473684210526315
45980828,45980817,1.0
45980828,45980816,1.0
45980817,45980816,1.0
46034254,46033505,0.9545454545454546
45991019,45990985,1.0
46028332,46028331,1.0
46037455,46026827,0.948051948051948
46026825,46026824,1.0
45820380,45820398,1.0
45797530,45797434,0.9512195121951219
45854559,45854557,0.9649122807017544
45964140,45964112,0.96
45964140,45964099,0.96
45964112,45964099,0.96
45956415,45956106,0.9850746268656716
45734056,45733881,1.0
45734056,45733878,1.0
45733881,45733878,1.0
45509606,45509469,1.0
45087088,45087096,1.0
44991275,44991279,1.0
44906301,42613510,1.0
45946740,45874592,0.958904109589041
45933284,45933054,0.9473684210526315
45922477,45922308,1.0
45722174,45722173,0.92
45554240,45554209,1.0
44416588,44416544,1.0
44416588,44339455,1.0
44416544,44339455,1.0
44260240,44260194,1.0
44260240,44214934,1.0
44260240,44214918,1.0
44260194,44214934,1.0
44260194,44214918,1.0
44214934,44214918,1.0
45884712,45884710,0.975609756097561
46041156,46041157,0.9574468085106383
45905195,45846275,1.0
45905195,45846276,1.0
45905195,45846278,1.0
45905195,45846280,1.0
45905195,45812551,1.0
45905195,45812554,1.0
45905195,45812560,1.0
45905195,45812562,1.0
45905195,45812564,1.0
45905195,45812565,1.0
45905195,45812566,1.0
45905195,45812567,1.0
45905195,45812568,1.0
45905195,45812569,1.0
45905195,45812558,1.0
45904049,45904035,0.9239130434782609
45904049,45904001,0.9340659340659341
45904035,45904001,0.9444444444444444
45846275,45846276,1.0
45846275,45846278,1.0
45846275,45846280,1.0
45846275,45812551,1.0
45846275,45812554,1.0
45846275,45812560,1.0
45846275,45812562,1.0
45846275,45812564,1.0
45846275,45812565,1.0
45846275,45812566,1.0
45846275,45812567,1.0
45846275,45812568,1.0
45846275,45812569,1.0
45846275,45812558,1.0
45846276,45846278,1.0
45846276,45846280,1.0
45846276,45812551,1.0
45846276,45812554,1.0
45846276,45812560,1.0
45846276,45812562,1.0
45846276,45812564,1.0
45846276,45812565,1.0
45846276,45812566,1.0
45846276,45812567,1.0
45846276,45812568,1.0
45846276,45812569,1.0
45846276,45812558,1.0
45846278,45846280,1.0
45846278,45812551,1.0
45846278,45812554,1.0
45846278,45812560,1.0
45846278,45812562,1.0
45846278,45812564,1.0
45846278,45812565,1.0
45846278,45812566,1.0
45846278,45812567,1.0
45846278,45812568,1.0
45846278,45812569,1.0
45846278,45812558,1.0
45846280,45812551,1.0
45846280,45812554,1.0
45846280,45812560,1.0
45846280,45812562,1.0
45846280,45812564,1.0
45846280,45812565,1.0
45846280,45812566,1.0
45846280,45812567,1.0
45846280,45812568,1.0
45846280,45812569,1.0
45846280,45812558,1.0
45812551,45812554,1.0
45812551,45812560,1.0
45812551,45812562,1.0
45812551,45812564,1.0
45812551,45812565,1.0
45812551,45812566,1.0
45812551,45812567,1.0
45812551,45812568,1.0
45812551,45812569,1.0
45812551,45812558,1.0
45812554,45812560,1.0
45812554,45812562,1.0
45812554,45812564,1.0
45812554,45812565,1.0
45812554,45812566,1.0
45812554,45812567,1.0
45812554,45812568,1.0
45812554,45812569,1.0
45812554,45812558,1.0
45812560,45812562,1.0
45812560,45812564,1.0
45812560,45812565,1.0
45812560,45812566,1.0
45812560,45812567,1.0
45812560,45812568,1.0
45812560,45812569,1.0
45812560,45812558,1.0
45812562,45812564,1.0
45812562,45812565,1.0
45812562,45812566,1.0
45812562,45812567,1.0
45812562,45812568,1.0
45812562,45812569,1.0
45812562,45812558,1.0
45812564,45812565,1.0
45812564,45812566,1.0
45812564,45812567,1.0
45812564,45812568,1.0
45812564,45812569,1.0
45812564,45812558,1.0
45812565,45812566,1.0
45812565,45812567,1.0
45812565,45812568,1.0
45812565,45812569,1.0
45812565,45812558,1.0
45812566,45812567,1.0
45812566,45812568,1.0
45812566,45812569,1.0
45812566,45812558,1.0
45812567,45812568,1.0
45812567,45812569,1.0
45812567,45812558,1.0
45812568,45812569,1.0
45812568,45812558,1.0
45812569,45812558,1.0
38278646,38278652,0.9294117647058824
45823956,45823964,0.967391304347826
45765784,45765785,1.0
45765784,45765706,1.0
45765784,45765705,1.0
45765785,45765706,1.0
45765785,45765705,1.0
45765706,45765705,1.0
45610767,45610731,0.96
45922966,45922964,0.9566787003610109
45922966,45922963,0.9566787003610109
45922966,45922864,0.9566787003610109
45922966,45922495,0.9498207885304659
45922966,45922496,0.9566787003610109
45922966,45922493,0.9430604982206405
45922966,45922399,0.9532374100719424
45922966,45922329,0.9566787003610109
45922964,45922963,0.9566787003610109
45922964,45922864,0.9566787003610109
45922964,45922495,0.9498207885304659
45922964,45922496,0.9566787003610109
45922964,45922493,0.9430604982206405
45922964,45922399,0.9532374100719424
45922964,45922329,0.9566787003610109
45922963,45922864,0.9566787003610109
45922963,45922495,0.9498207885304659
45922963,45922496,0.9566787003610109
45922963,45922493,0.956989247311828
45922963,45922399,0.967391304347826
45922963,45922329,0.9566787003610109
45922864,45922495,0.9498207885304659
45922864,45922496,0.9566787003610109
45922864,45922493,0.9430604982206405
45922864,45922399,0.9602888086642599
45922864,45922329,0.9566787003610109
45922495,45922496,0.9498207885304659
45922495,45922493,0.9432624113475178
45922495,45922399,0.953405017921147
45922495,45922329,0.9498207885304659
45922496,45922493,0.9430604982206405
45922496,45922399,0.9532374100719424
45922496,45922329,0.9566787003610109
45922493,45922399,0.9605734767025089
45922493,45922329,0.9430604982206405
45922399,45922329,0.9532374100719424
45579895,45579896,0.9739130434782609
45887997,45887980,0.9393939393939394
45887997,45887971,0.9393939393939394
45887997,45887961,0.9393939393939394
45887997,45887950,0.9393939393939394
45887980,45887971,0.9393939393939394
45887980,45887961,0.9393939393939394
45887980,45887950,0.9393939393939394
45887971,45887961,0.9393939393939394
45887971,45887950,0.9393939393939394
45887961,45887950,0.9393939393939394
45986487,45986488,1.0
45986487,45986483,1.0
45986487,45986485,1.0
45986488,45986483,1.0
45986488,45986485,1.0
45986483,45986485,1.0
45739913,45739887,1.0
45739913,45690350,1.0
45739887,45690350,1.0
45875850,45634379,0.9642857142857143
45875850,45634374,0.9642857142857143
45699325,45504842,1.0
45634379,45634374,1.0
46011449,46011415,1.0
46011384,46011355,1.0
45842134,45842132,0.9615384615384616
45842134,45842130,0.9615384615384616
45842134,45842126,0.9615384615384616
45842134,45842122,0.9615384615384616
45842134,45842117,0.9615384615384616
45842132,45842130,0.9615384615384616
45842132,45842126,0.9615384615384616
45842132,45842122,0.9615384615384616
45842132,45842117,0.9615384615384616
45842130,45842126,0.9615384615384616
45842130,45842122,0.9615384615384616
45842130,45842117,0.9615384615384616
45842126,45842122,0.9615384615384616
45842126,45842117,0.9615384615384616
45842122,45842117,0.9615384615384616
45866542,45866543,1.0
45851317,45851302,1.0
45884713,45884716,1.0
45884713,45884718,1.0
45884716,45884718,1.0
46021929,46021302,1.0
46021929,45958287,1.0
46021929,45804311,1.0
46021929,45253496,1.0
46021302,45958287,1.0
46021302,45804311,1.0
46021302,45253496,1.0
45958287,45804311,1.0
45958287,45253496,1.0
45804311,45253496,1.0
32931960,32940254,0.9863013698630136
32931960,32940325,0.9862068965517241
32940254,32940325,0.9862068965517241
40706475,40706476,0.9459459459459459
45452654,45452085,0.927536231884058
45740931,45740903,0.9411764705882353
45740931,45740727,0.9411764705882353
45740903,45740727,0.9411764705882353
45980057,45980053,0.9629629629629629
45980057,45980051,0.9629629629629629
45980053,45980051,0.9629629629629629
45916417,45916383,0.9452054794520548
45916417,45916344,0.9452054794520548
45916383,45916344,0.9452054794520548
45979900,45979542,0.9014084507042254
45593056,45592974,0.9826589595375722
45593056,45592949,0.9826589595375722
45593056,44954797,0.9770114942528736
45592974,45592949,0.9770114942528736
45592974,44954797,0.9714285714285714
45592949,44954797,0.9714285714285714
45983979,45983945,0.9333333333333333
45983979,45983929,0.9032258064516129
45983945,45983929,0.9032258064516129
45760377,45738110,0.9166666666666666
46018363,46018361,1.0
46018362,46018360,1.0
46018329,46018327,1.0
46018328,46018326,1.0
45871531,45871536,1.0
45459981,45459978,1.0
46015658,46015636,1.0
46005672,46005639,1.0
46005672,46005564,1.0
46005672,46005542,1.0
46005639,46005564,1.0
46005639,46005542,1.0
46005564,46005542,1.0
45988046,45987887,1.0
45988046,45987754,1.0
45987887,45987754,1.0
45923567,45923542,1.0
45878753,45878721,0.926829268292683
45878753,45878680,0.926829268292683
45878721,45878680,0.9349593495934959
45873962,45784528,1.0
45826001,45825991,0.9
45773921,45773919,0.972972972972973
45773921,45773920,0.9675675675675676
45773919,45773920,0.9836956521739131
45399428,45399429,1.0
37182020,37181985,1.0
46034352,46034335,1.0
46015154,45907356,0.9459459459459459
46015154,45907358,0.9459459459459459
45986453,45953316,1.0
45983028,45983027,0.9156626506024096
45983028,45983026,0.9156626506024096
45983027,45983026,0.9761904761904762
45907356,45907358,0.9459459459459459
45870453,45870446,1.0
45857534,45857533,0.9016393442622951
45831439,45831382,1.0
45628311,45628234,1.0
43143426,43143189,1.0
46012808,46012783,1.0
46012808,46012581,1.0
46012783,46012581,1.0
45986507,45986498,0.9607843137254902
45986507,45986489,0.9607843137254902
45986507,45986469,0.9607843137254902
45986507,45986433,0.9607843137254902
45986498,45986489,0.9607843137254902
45986498,45986469,0.9607843137254902
45986498,45986433,0.9607843137254902
45986489,45986469,0.9607843137254902
45986489,45986433,0.9607843137254902
45986469,45986433,0.9607843137254902
46041411,46041376,1.0
46041411,45981357,1.0
46041411,45852877,1.0
46041411,45851292,1.0
46041411,45677730,1.0
46041376,45981357,1.0
46041376,45852877,1.0
46041376,45851292,1.0
46041376,45677730,1.0
45988967,45988965,0.9649122807017544
45981357,45852877,1.0
45981357,45851292,1.0
45981357,45677730,1.0
45976186,45975463,1.0
45960145,45823124,1.0
45960145,45823161,1.0
45960145,45823169,1.0
45960145,45823057,1.0
45852877,45851292,1.0
45852877,45677730,1.0
45851292,45677730,1.0
45823124,45823161,1.0
45823124,45823169,1.0
45823124,45823057,1.0
45823161,45823169,1.0
45823161,45823057,1.0
45823169,45823057,1.0
44735092,44735089,1.0
44735092,44735087,1.0
44735092,44735080,1.0
44735092,44735074,1.0
44735089,44735087,1.0
44735089,44735080,1.0
44735089,44735074,1.0
44735087,44735080,1.0
44735087,44735074,1.0
44735080,44735074,1.0
46019265,46019238,1.0
46019265,46019188,1.0
46019265,46019176,1.0
46019265,46019158,1.0
46019265,46019132,1.0
46019265,46019086,1.0
46019238,46019188,1.0
46019238,46019176,1.0
46019238,46019158,1.0
46019238,46019132,1.0
46019238,46019086,1.0
46019188,46019176,1.0
46019188,46019158,1.0
46019188,46019132,1.0
46019188,46019086,1.0
46019176,46019158,1.0
46019176,46019132,1.0
46019176,46019086,1.0
46019158,46019132,1.0
46019158,46019086,1.0
46019132,46019086,1.0
45925680,45925681,0.9696969696969697
46024390,46024240,1.0
45989402,45989332,0.9259259259259259
45919433,45564875,1.0
45534206,45534145,1.0
46018269,45812304,1.0
46018269,45812283,1.0
46015764,46015755,1.0
46015764,46015700,1.0
46015755,46015700,1.0
45812304,45812283,1.0
45609681,45609680,1.0
45512259,45512246,1.0
38447570,33715408,0.9259259259259259
46030092,46030066,1.0
46005170,46005084,1.0
45966160,45965433,0.9393939393939394
45966160,45888887,0.9393939393939394
45965433,45888887,0.9393939393939394
45940419,45940417,0.9393939393939394
43771634,43771502,1.0
45762177,45762147,1.0
45844393,45844296,1.0
45738887,45738874,1.0
45738887,45738885,1.0
45738874,45738885,1.0
42261309,45744318,0.9859154929577465
45954990,45954989,0.950207468879668
45954990,45954993,0.9382716049382716
45954990,45954994,0.9230769230769231
45954989,45954993,0.9621848739495799
45954989,45954994,0.930327868852459
45954993,45954994,0.9344262295081968
45555304,45555288,1.0
45794951,45794952,1.0
45920762,45920746,1.0
45920762,45844157,1.0
45920746,45844157,1.0
45855068,45855042,1.0
46039978,46039983,1.0
46035613,46035578,1.0
45960301,45960295,1.0
45946697,45946687,0.975
45946697,45946644,0.975
45946687,45946644,1.0
30758828,30758890,1.0
45907825,45907308,0.9375
45945119,45945109,0.9393939393939394
45571604,45571346,0.9459459459459459
45571604,45571314,0.9459459459459459
46023792,46016353,1.0
46023792,46005981,1.0
46023792,46005945,1.0
46016353,46005981,1.0
46016353,46005945,1.0
46005981,46005945,1.0
46005791,46005780,1.0
45655810,45655637,0.96875
46034962,46034897,0.975
45571346,45571314,1.0
46036224,45930347,1.0
45970931,45970920,1.0
45970931,45970905,1.0
45970931,45970881,1.0
45970920,45970905,1.0
45970920,45970881,1.0
45970905,45970881,1.0
45923727,45923721,0.9666666666666667
45976389,45976335,0.9259259259259259
45612570,45612532,0.9444444444444444
45612570,45612445,0.9444444444444444
45612570,45612359,0.9444444444444444
45612532,45612445,0.9444444444444444
45612532,45612359,0.9444444444444444
45612445,45612359,0.9444444444444444
46006266,45911335,0.98
36726226,36726225,0.9259259259259259
45990358,45990255,0.9047619047619048
45924253,45924252,0.925
45903011,45903001,1.0
45886372,45886367,0.9125
45886372,45886341,0.9125
45837731,45837676,0.9545454545454546
45837731,45837664,0.9545454545454546
45837676,45837664,0.9545454545454546
45596728,45583580,0.9886363636363636
45596728,45583504,0.90625
45596728,45583450,0.90625
45583580,45583504,0.9166666666666666
45583580,45583450,0.9166666666666666
45395917,45384575,0.9166666666666666
45395917,45384550,0.9166666666666666
45395916,45384497,0.9041095890410958
44216069,43894282,1.0
44216069,41624203,1.0
43894282,41624203,1.0
46029523,45810819,1.0
46029523,45810811,1.0
45896920,45820011,1.0
45810819,45810811,1.0
46013095,45944351,1.0
45933591,45933557,0.9672131147540983
38308160,36789880,0.9787234042553191
38308126,33954174,1.0
45979890,45948874,0.9795918367346939
45978299,45978300,1.0
45978299,45978296,1.0
45978299,45978287,1.0
45978299,45978288,1.0
45978299,45265133,1.0
45978300,45978296,1.0
45978300,45978287,1.0
45978300,45978288,1.0
45978300,45265133,1.0
45978296,45978287,1.0
45978296,45978288,1.0
45978296,45265133,1.0
45978287,45978288,1.0
45978287,45265133,1.0
45978288,45265133,1.0
45963996,45908296,1.0
45963996,45802795,1.0
45963996,45802666,1.0
45963996,45613150,1.0
45963996,45310227,1.0
45963996,28099113,1.0
45917782,45917783,1.0
45917782,45871532,1.0
45917783,45871532,1.0
45908296,45802795,1.0
45908296,45802666,1.0
45908296,45613150,1.0
45908296,45310227,1.0
45908296,28099113,1.0
45863119,45806340,0.9
45863119,45256586,0.9
45806340,45256586,0.9
45802795,45802666,1.0
45802795,45613150,1.0
45802795,45310227,1.0
45802795,28099113,1.0
45802666,45613150,1.0
45802666,45310227,1.0
45802666,28099113,1.0
45787541,45787409,1.0
45787541,45409837,1.0
45787541,44794428,1.0
45787409,45409837,1.0
45787409,44794428,1.0
45613150,45310227,1.0
45613150,28099113,1.0
45409837,44794428,1.0
45310227,28099113,1.0
44995634,44851338,0.9130434782608695
46029850,46029844,0.972972972972973
46023642,46023606,1.0
46022599,46022597,0.9482758620689655
46015247,46015122,0.9148936170212766
46015247,45837947,0.9148936170212766
46015247,45837927,0.9148936170212766
46015247,45837856,0.9148936170212766
46015122,45837947,1.0
46015122,45837927,1.0
46015122,45837856,0.9148936170212766
46005519,46005473,1.0
46005519,46005456,1.0
46005519,46005439,0.9782608695652174
46005473,46005456,1.0
46005473,46005439,0.9782608695652174
46005456,46005439,0.9782608695652174
46004601,46004597,1.0
46004601,46004600,1.0
46004597,46004600,1.0
45988648,45988385,1.0
45988648,45988193,1.0
45988648,45987544,1.0
45988648,45699878,1.0
45988385,45988193,1.0
45988385,45987544,1.0
45988385,45699878,1.0
45988193,45987544,1.0
45988193,45699878,1.0
45987544,45699878,1.0
45985897,45985898,1.0
45985256,45985252,0.9753086419753086
45985256,45985232,0.9753086419753086
45985252,45985232,0.9753086419753086
45984103,45984100,1.0
45983578,45837856,0.9148936170212766
45983544,45983527,0.9148936170212766
45983544,45983477,0.9148936170212766
45983527,45983477,0.9148936170212766
45979076,45979074,1.0
45972733,45948609,1.0
45971159,45971135,0.9259259259259259
45956454,45956440,0.9791666666666666
45950419,45950403,1.0
45949509,45939802,0.972972972972973
45923586,45923565,1.0
45923013,45923000,1.0
45914797,45914787,1.0
45905866,45888968,1.0
45905692,45948537,1.0
45867634,45867183,0.9743589743589743
45845554,45745699,1.0
45838138,45838111,1.0
45837947,45837927,1.0
45837947,45837856,0.9148936170212766
45837927,45837856,0.9148936170212766
45837460,45837557,0.93717277486911
45791197,45790938,1.0
45743711,39245490,1.0
45711587,45711576,0.9591836734693877
45705154,45705153,1.0
45664669,45664663,1.0
45630135,45629697,1.0
45630135,45629667,1.0
45629697,45629667,1.0
45563604,45547581,1.0
45561871,45471444,1.0
45413278,45467388,1.0
45355487,44662430,1.0
45341282,44816185,1.0
45341282,45341310,0.9516129032258065
44997432,44964231,0.990909090909091
44803308,44803306,1.0
41303812,41303385,1.0
41148578,41746492,1.0
39052310,39124752,1.0
37539135,37539122,1.0
30526042,30526029,1.0
46043099,46042618,1.0
46042587,46042569,1.0
46038340,46038304,1.0
46038279,46038273,1.0
46005811,46005812,0.9558823529411765
46005811,46005814,0.9703703703703703
46005811,46005817,0.9629629629629629
46005811,46005818,0.9629629629629629
46005812,46005814,0.9558823529411765
46005812,46005817,0.9629629629629629
46005812,46005818,0.9629629629629629
46005814,46005817,0.9629629629629629
46005814,46005818,0.9629629629629629
46005817,46005818,0.9701492537313433
45983716,45983714,0.9597701149425287
45983500,45983528,1.0
45952886,45952692,0.978494623655914
45952886,45952694,0.978494623655914
45952692,45952694,0.978494623655914
45949310,45947984,0.9177215189873418
45945020,45945013,1.0
45909743,45909744,1.0
45906427,45906402,1.0
45901451,45901432,1.0
45891405,45891399,0.9937888198757764
45891259,45891143,1.0
45890930,45890929,0.9866666666666667
45886367,45886341,1.0
45876581,45876420,1.0
45872589,45872590,0.9666666666666667
45872589,45872538,0.9666666666666667
45872589,45872539,0.9666666666666667
45872589,45855767,0.9666666666666667
45872589,45855638,0.9666666666666667
45872590,45872538,0.9666666666666667
45872590,45872539,0.9666666666666667
45872590,45855767,0.9666666666666667
45872590,45855638,0.9666666666666667
45872538,45872539,0.9666666666666667
45872538,45855767,0.9666666666666667
45872538,45855638,0.9666666666666667
45872539,45855767,0.9666666666666667
45872539,45855638,0.9666666666666667
45868697,45868694,0.9120879120879121
45868214,45868153,1.0
45855767,45855638,0.9666666666666667
45850659,45850645,1.0
45831401,45831310,1.0
45831430,45831368,1.0
45831434,45831344,1.0
45831402,45831366,1.0
45831370,45831429,1.0
45831413,45831380,1.0
45831358,45831428,1.0
45780920,45781472,1.0
45777229,45777269,1.0
45763681,45763680,0.9869281045751634
45763681,45763677,0.9869281045751634
45763681,45763678,0.9869281045751634
45763681,45763676,0.9869281045751634
45763680,45763677,0.9869281045751634
45763680,45763678,0.9869281045751634
45763680,45763676,0.9869281045751634
45763677,45763678,0.9869281045751634
45763677,45763676,0.9869281045751634
45763678,45763676,0.9869281045751634
45735782,45735578,1.0
45697318,45697234,1.0
45671695,45671661,1.0
45667646,45667631,1.0
45632844,45983350,0.9655172413793104
45632844,45934354,0.9655172413793104
45632844,45916955,0.9655172413793104
45632844,41690224,0.9032258064516129
45632844,45983342,0.9655172413793104
45612428,45612409,1.0
45596351,45583504,0.9690721649484536
45596351,45596342,1.0
45596351,45583450,0.9690721649484536
45583504,45596342,0.9690721649484536
45583504,45583450,1.0
45554172,45554124,1.0
45414888,45414886,1.0
45384575,45384550,1.0
45361631,45361590,1.0
45295935,45295923,1.0
45295174,45295090,1.0
45003858,45003822,1.0
44846619,44846611,0.9180327868852459
44204368,44204202,0.9014084507042254
44077433,44077438,1.0
46012286,45985832,0.9607843137254902
45989256,45989233,1.0
45989256,45985160,1.0
45989256,45974535,1.0
45989256,45899967,1.0
45989256,45866696,1.0
45989233,45985160,1.0
45989233,45974535,1.0
45989233,45899967,1.0
45989233,45866696,1.0
45986379,45986367,0.9615384615384616
45986379,45986335,0.9615384615384616
45986379,45986230,0.9615384615384616
45986367,45986335,0.9615384615384616
45986367,45986230,0.9615384615384616
45986335,45986230,0.9615384615384616
45985160,45974535,1.0
45985160,45899967,1.0
45985160,45866696,1.0
45983350,45934354,0.9655172413793104
45983350,45916955,0.9655172413793104
45983350,41690224,0.9032258064516129
45983350,45983342,1.0
45975858,45975848,1.0
45975858,45975825,1.0
45975848,45975825,1.0
45974535,45899967,1.0
45974535,45866696,1.0
45934354,45916955,0.9655172413793104
45934354,41690224,0.9032258064516129
45934354,45983342,0.9655172413793104
45924278,45924274,1.0
45924278,45911877,1.0
45924278,45737777,1.0
45924278,45737778,1.0
45924274,45911877,1.0
45924274,45737777,1.0
45924274,45737778,1.0
45916955,41690224,0.9032258064516129
45916955,45983342,0.9655172413793104
45911877,45737777,1.0
45911877,45737778,1.0
45899967,45866696,1.0
45842982,45842937,1.0
45769182,45769146,1.0
45737777,45737778,1.0
45596342,45583450,0.9690721649484536
41690224,45983342,0.9032258064516129
46018276,45823144,1.0
46018276,45823146,1.0
46012321,46012297,0.9259259259259259
46012321,46012274,0.9259259259259259
46012321,46012179,0.9259259259259259
46012297,46012274,0.9259259259259259
46012297,46012179,0.9259259259259259
46012274,46012179,0.9259259259259259
46008136,46008143,1.0
46002010,46000668,1.0
45823144,45823146,1.0
44967350,44967174,0.9880952380952381
44742288,44742234,1.0
37012053,18760534,0.9090909090909091
37012053,18523329,0.9090909090909091
46033667,45840333,1.0
46033667,45828004,1.0
46033667,46037425,1.0
46033667,46020465,1.0
46033667,46009801,1.0
46033667,46005151,1.0
46033435,46033437,1.0
46030174,46030172,1.0
46030174,46008315,1.0
46030172,46008315,1.0
45974971,45873059,0.9791666666666666
45897106,45884953,0.9156626506024096
45840333,45828004,1.0
45840333,46037425,1.0
45840333,46020465,1.0
45840333,46009801,1.0
45840333,46005151,1.0
45828004,46037425,1.0
45828004,46020465,1.0
45828004,46009801,1.0
45828004,46005151,1.0
43789666,43789616,0.9154929577464789
45773218,45773208,0.9411764705882353
45773218,45773182,0.9411764705882353
45773208,45773182,0.9411764705882353
46032140,46024241,1.0
46032140,45954145,1.0
46024241,45954145,1.0
45802278,45802282,0.9052631578947369
45632566,44485213,0.9473684210526315
46024245,46024193,0.9102564102564102
46024245,46024170,0.9102564102564102
46024245,46023969,0.9102564102564102
46024245,46023943,0.9102564102564102
46024193,46024170,0.9473684210526315
46024193,46023969,0.9473684210526315
46024193,46023943,0.9473684210526315
46024170,46023969,0.9473684210526315
46024170,46023943,0.9473684210526315
46023969,46023943,0.9473684210526315
45956761,45956680,0.9430379746835443
45955721,45955678,0.9259259259259259
45920688,45920684,1.0
45920688,45920674,1.0
45920688,45920667,1.0
45920688,45920659,1.0
45920688,45920627,1.0
45920688,45920604,1.0
45920684,45920674,1.0
45920684,45920667,1.0
45920684,45920659,1.0
45920684,45920627,1.0
45920684,45920604,1.0
45920674,45920667,1.0
45920674,45920659,1.0
45920674,45920627,1.0
45920674,45920604,1.0
45920667,45920659,1.0
45920667,45920627,1.0
45920667,45920604,1.0
45920659,45920627,1.0
45920659,45920604,1.0
45920627,45920604,1.0
45874470,45874469,1.0
45848822,45848816,1.0
45848822,45848810,1.0
45848822,45583285,1.0
45848816,45848810,1.0
45848816,45583285,1.0
45848810,45583285,1.0
45976363,45976349,1.0
45976363,45976342,1.0
45976349,45976342,1.0
45627296,45627275,0.9459459459459459
46041359,45770013,1.0
46037425,46020465,1.0
46037425,46009801,1.0
46037425,46005151,1.0
46020465,46009801,1.0
46020465,46005151,1.0
46014804,45726742,1.0
46009801,46005151,1.0
45977205,45934719,1.0
36508998,36503279,1.0
36508998,32874147,1.0
36508998,28773360,1.0
36503279,32874147,1.0
36503279,28773360,1.0
32874147,28773360,1.0
14874919,14874899,0.9428571428571428
14874903,14874899,0.9428571428571428
14874899,14874895,0.9428571428571428
46023545,46023546,0.9212598425196851
46023545,46023544,0.936
46023545,46023543,0.9212598425196851
46023546,46023544,0.936
46023546,46023543,0.9365079365079365
46023544,46023543,0.936
46009514,46009506,0.9736842105263158
46009514,46008334,0.9801324503311258
46009506,46008334,0.9801324503311258
45877165,45877152,1.0
45877165,45877149,1.0
45877152,45877149,1.0
45725198,45725098,1.0
45725198,45725044,1.0
45725098,45725044,1.0
45678739,44928498,0.9444444444444444
45678739,44928497,0.9444444444444444
45578475,45578383,0.9869281045751634
45566940,44928498,0.918918918918919
45566940,44928497,0.918918918918919
45513850,44928498,0.9066666666666666
45513850,44928497,0.9066666666666666
45280450,45280303,0.9464285714285714
45280450,45278818,0.9636363636363636
45280303,45278818,0.9464285714285714
45249233,45249231,1.0
45203328,45203327,0.972972972972973
45203328,44928498,0.9315068493150684
45203328,44928497,0.9315068493150684
45203327,44928498,0.9315068493150684
45203327,44928497,0.9315068493150684
45112820,45113645,1.0
44928498,44928497,1.0
45935184,45935182,0.9783783783783784
45875229,45875113,1.0
45875229,45874621,0.9
45875229,45681255,0.9
45875229,45681217,0.9
45875229,45317959,0.9
45875113,45874621,0.9
45875113,45681255,0.9
45875113,45681217,0.9
45875113,45317959,0.9
45874621,45681255,1.0
45874621,45681217,1.0
45874621,45317959,1.0
45681255,45681217,1.0
45681255,45317959,1.0
45681217,45317959,1.0
46037307,45983570,1.0
46037307,45797994,1.0
45983570,45797994,1.0
45948025,45814580,1.0
45948025,45814583,1.0
45940462,45405855,1.0
45814580,45814583,1.0
45520171,44896545,0.9444444444444444
45358033,44896545,0.9444444444444444
46040122,46040131,1.0
46040122,46040138,1.0
46040122,46040130,1.0
46040122,46040137,1.0
46040131,46040138,1.0
